CKV_K8S_40	/sandbox/warm-pool-deployment.yaml	Deployment.synesis-sandbox.synesis-warm-pool
CKV_K8S_40	/search/deployment.yaml	Deployment.synesis-search.searxng
CKV_K8S_40	/synesis-mcp/deployment.yaml	Deployment.synesis-yarn.synesis-mcp
CKV_K8S_40	/validation-ring/replay-job.yaml	Job.synesis-validation.app.kubernetes.io/part-of-synesis.synesis-component-validation-runner
CKV_K8S_40	/vision-worker/deployment.yaml	Deployment.synesis-yarn.synesis-vision-worker
CKV_K8S_40	/webui/deployment.yaml	Deployment.synesis-webui.open-webui
CKV_K8S_40	/yarn-ts/deployment.yaml	Deployment.default.synesis-yarn
CKV_K8S_42	/admin/rbac-gateway-secrets.yaml	RoleBinding.synesis-gateway.synesis-admin-provider-keys
CKV_K8S_42	/admin/rbac-gateway-secrets.yaml	RoleBinding.synesis-planner.synesis-admin-provider-keys
CKV_K8S_42	/admin/rbac-gateway-secrets.yaml	RoleBinding.synesis-yarn.synesis-admin-provider-keys
CKV_K8S_42	/sandbox/rbac.yaml	RoleBinding.synesis-sandbox.planner-sandbox-executor
CKV_K8S_43	/admin-mcp-ts/deployment.yaml	Deployment.synesis-admin.synesis-admin-mcp-ts
CKV_K8S_43	/admin/deployment.yaml	Deployment.default.synesis-admin
CKV_K8S_43	/ast-mcp/deployment.yaml	Deployment.synesis-yarn.synesis-ast-mcp
CKV_K8S_43	/edge/cloudflared/deployment.yaml	Deployment.default.cloudflared
CKV_K8S_43	/planner-ts/deployment.yaml	Deployment.synesis-planner.synesis-planner-ts
CKV_K8S_43	/quality-runner/cronjob.yaml	CronJob.default.synesis-quality-runner
CKV_K8S_43	/rag/bge-reranker/deployment.yaml	Deployment.synesis-rag.bge-reranker
CKV_K8S_43	/rag/embedder/deployment.yaml	Deployment.synesis-rag.embedder
CKV_K8S_43	/rag/gliner-service/deployment.yaml	Deployment.synesis-rag.gliner-service
CKV_K8S_43	/rag/indexer/cronjob-queue.yaml	CronJob.synesis-rag.synesis-indexer-queue
CKV_K8S_43	/rag/indexer/cronjob-staged-enrich.yaml	CronJob.synesis-rag.synesis-indexer-staged-enrich
CKV_K8S_43	/rag/indexer/cronjob-staged-fetch.yaml	CronJob.synesis-rag.synesis-indexer-staged-fetch
CKV_K8S_43	/rag/indexer/cronjob-staged-normalize.yaml	CronJob.synesis-rag.synesis-indexer-staged-normalize
CKV_K8S_43	/rag/keyword-service/deployment.yaml	Deployment.synesis-rag.keyword-service
CKV_K8S_43	/rag/nornicdb.yaml	Deployment.default.synesis-nornicdb
CKV_K8S_43	/rag/preprocess-service/deployment.yaml	Deployment.synesis-rag.preprocess-service
CKV_K8S_43	/rag/redis/deployment.yaml	Deployment.synesis-rag.synesis-redis
CKV_K8S_43	/rag/spam-service/deployment.yaml	Deployment.synesis-rag.spam-service
CKV_K8S_43	/sandbox/warm-pool-deployment.yaml	Deployment.synesis-sandbox.synesis-warm-pool
CKV_K8S_43	/search/deployment.yaml	Deployment.synesis-search.searxng
CKV_K8S_43	/synesis-mcp/deployment.yaml	Deployment.synesis-yarn.synesis-mcp
CKV_K8S_43	/validation-ring/replay-job.yaml	Job.synesis-validation.app.kubernetes.io/part-of-synesis.synesis-component-validation-runner
CKV_K8S_43	/vision-worker/deployment.yaml	Deployment.synesis-yarn.synesis-vision-worker
CKV_K8S_43	/webui/deployment.yaml	Deployment.synesis-webui.open-webui
CKV_K8S_43	/yarn-ts/deployment.yaml	Deployment.default.synesis-yarn
CKV_K8S_8	/ast-mcp/deployment.yaml	Deployment.synesis-yarn.synesis-ast-mcp
CKV_K8S_8	/edge/cloudflared/deployment.yaml	Deployment.default.cloudflared
CKV_K8S_8	/vision-worker/deployment.yaml	Deployment.synesis-yarn.synesis-vision-worker
CKV_K8S_9	/ast-mcp/deployment.yaml	Deployment.synesis-yarn.synesis-ast-mcp
CKV_K8S_9	/edge/cloudflared/deployment.yaml	Deployment.default.cloudflared
CKV_K8S_9	/vision-worker/deployment.yaml	Deployment.synesis-yarn.synesis-vision-worker
